#    L    TT             EE             TE             PP             TP          
  1413   0.782086E+03   0.140167E+02  -0.522929E+02   0.105271E+06   0.226338E+02
  1414   0.782884E+03   0.138502E+02  -0.517584E+02   0.105105E+06   0.232404E+02
  1415   0.783612E+03   0.136858E+02  -0.512148E+02   0.104939E+06   0.238616E+02
  1416   0.784343E+03   0.135241E+02  -0.506620E+02   0.104773E+06   0.244966E+02
  1417   0.784928E+03   0.133637E+02  -0.501007E+02   0.104607E+06   0.251448E+02
  1418   0.785517E+03   0.132061E+02  -0.495288E+02   0.104442E+06   0.258054E+02
  1419   0.786035E+03   0.130512E+02  -0.489491E+02   0.104278E+06   0.264775E+02
  1420   0.786555E+03   0.128991E+02  -0.483609E+02   0.104113E+06   0.271606E+02
  1421   0.787005E+03   0.127490E+02  -0.477643E+02   0.103949E+06   0.278539E+02
  1422   0.787457E+03   0.126017E+02  -0.471598E+02   0.103785E+06   0.285565E+02
  1423   0.787764E+03   0.124572E+02  -0.465476E+02   0.103622E+06   0.292678E+02
  1424   0.788148E+03   0.123155E+02  -0.459275E+02   0.103458E+06   0.299871E+02
  1425   0.788387E+03   0.121765E+02  -0.453003E+02   0.103296E+06   0.307136E+02
  1426   0.788553E+03   0.120403E+02  -0.446661E+02   0.103133E+06   0.314465E+02
  1427   0.788797E+03   0.119069E+02  -0.440247E+02   0.102971E+06   0.321851E+02
  1428   0.788895E+03   0.117755E+02  -0.433777E+02   0.102809E+06   0.329287E+02
  1429   0.788921E+03   0.116484E+02  -0.427228E+02   0.102647E+06   0.336766E+02
  1430   0.788950E+03   0.115234E+02  -0.420637E+02   0.102486E+06   0.344279E+02
  1431   0.788907E+03   0.114011E+02  -0.413974E+02   0.102325E+06   0.351820E+02
  1432   0.788792E+03   0.112823E+02  -0.407262E+02   0.102164E+06   0.359381E+02
  1433   0.788754E+03   0.111664E+02  -0.400492E+02   0.102003E+06   0.366955E+02
  1434   0.788570E+03   0.110539E+02  -0.393672E+02   0.101843E+06   0.374534E+02
  1435   0.788313E+03   0.109435E+02  -0.386810E+02   0.101683E+06   0.382111E+02
  1436   0.788059E+03   0.108367E+02  -0.379912E+02   0.101524E+06   0.389679E+02
  1437   0.787659E+03   0.107334E+02  -0.372956E+02   0.101365E+06   0.397230E+02
  1438   0.787260E+03   0.106321E+02  -0.365979E+02   0.101206E+06   0.404756E+02
  1439   0.786790E+03   0.105351E+02  -0.358944E+02   0.101047E+06   0.412251E+02
  1440   0.786321E+03   0.104409E+02  -0.351888E+02   0.100889E+06   0.419707E+02
  1441   0.785780E+03   0.103495E+02  -0.344810E+02   0.100731E+06   0.427117E+02
  1442   0.785167E+03   0.102617E+02  -0.337696E+02   0.100573E+06   0.434473E+02
  1443   0.784481E+03   0.101781E+02  -0.330546E+02   0.100415E+06   0.441767E+02
  1444   0.783797E+03   0.100966E+02  -0.323380E+02   0.100258E+06   0.448993E+02
  1445   0.782966E+03   0.100194E+02  -0.316201E+02   0.100101E+06   0.456143E+02
  1446   0.782211E+03   0.994421E+01  -0.308992E+02   0.999446E+05   0.463209E+02
  1447   0.781235E+03   0.987333E+01  -0.301752E+02   0.997883E+05   0.470185E+02
  1448   0.780334E+03   0.980601E+01  -0.294528E+02   0.996323E+05   0.477062E+02
  1449   0.779361E+03   0.974075E+01  -0.287281E+02   0.994766E+05   0.483834E+02
  1450   0.778315E+03   0.967978E+01  -0.280026E+02   0.993211E+05   0.490492E+02
  1451   0.777271E+03   0.962237E+01  -0.272778E+02   0.991660E+05   0.497030E+02
  1452   0.776079E+03   0.956777E+01  -0.265536E+02   0.990111E+05   0.503440E+02
  1453   0.774889E+03   0.951673E+01  -0.258279E+02   0.988566E+05   0.509713E+02
  1454   0.773699E+03   0.946926E+01  -0.251021E+02   0.987023E+05   0.515841E+02
  1455   0.772437E+03   0.942461E+01  -0.243777E+02   0.985483E+05   0.521815E+02
  1456   0.771101E+03   0.938428E+01  -0.236555E+02   0.983945E+05   0.527629E+02
  1457   0.769618E+03   0.934604E+01  -0.229333E+02   0.982411E+05   0.533274E+02
  1458   0.768210E+03   0.931212E+01  -0.222124E+02   0.980880E+05   0.538741E+02
  1459   0.766728E+03   0.928105E+01  -0.214923E+02   0.979351E+05   0.544022E+02
  1460   0.765173E+03   0.925431E+01  -0.207750E+02   0.977825E+05   0.549110E+02
  1461   0.763618E+03   0.922893E+01  -0.200607E+02   0.976302E+05   0.553996E+02
  1462   0.761990E+03   0.920790E+01  -0.193485E+02   0.974782E+05   0.558671E+02
  1463   0.760214E+03   0.919047E+01  -0.186385E+02   0.973264E+05   0.563129E+02
  1464   0.758513E+03   0.917590E+01  -0.179314E+02   0.971749E+05   0.567360E+02
  1465   0.756663E+03   0.916494E+01  -0.172280E+02   0.970238E+05   0.571357E+02
  1466   0.754888E+03   0.915760E+01  -0.165275E+02   0.968728E+05   0.575112E+02
  1467   0.752965E+03   0.915313E+01  -0.158314E+02   0.967222E+05   0.578615E+02
  1468   0.751041E+03   0.915228E+01  -0.151389E+02   0.965719E+05   0.581860E+02
  1469   0.749118E+03   0.915432E+01  -0.144509E+02   0.964218E+05   0.584838E+02
  1470   0.746972E+03   0.915925E+01  -0.137665E+02   0.962720E+05   0.587540E+02
  1471   0.744975E+03   0.916855E+01  -0.130880E+02   0.961224E+05   0.589959E+02
  1472   0.742903E+03   0.918075E+01  -0.124139E+02   0.959732E+05   0.592087E+02
  1473   0.740757E+03   0.919586E+01  -0.117457E+02   0.958242E+05   0.593915E+02
  1474   0.738462E+03   0.921386E+01  -0.110819E+02   0.956755E+05   0.595436E+02
  1475   0.736241E+03   0.923478E+01  -0.104240E+02   0.955270E+05   0.596640E+02
  1476   0.733945E+03   0.925935E+01  -0.977276E+01   0.953789E+05   0.597521E+02
  1477   0.731649E+03   0.928684E+01  -0.912666E+01   0.952310E+05   0.598069E+02
  1478   0.729278E+03   0.931725E+01  -0.848720E+01   0.950834E+05   0.598277E+02
  1479   0.726906E+03   0.935133E+01  -0.785461E+01   0.949360E+05   0.598137E+02
  1480   0.724460E+03   0.938834E+01  -0.722843E+01   0.947889E+05   0.597639E+02
  1481   0.721946E+03   0.942754E+01  -0.660912E+01   0.946421E+05   0.596778E+02
  1482   0.719438E+03   0.947043E+01  -0.599690E+01   0.944955E+05   0.595543E+02
  1483   0.716870E+03   0.951625E+01  -0.539207E+01   0.943492E+05   0.593927E+02
  1484   0.714294E+03   0.956428E+01  -0.479470E+01   0.942032E+05   0.591922E+02
  1485   0.711657E+03   0.961525E+01  -0.420509E+01   0.940575E+05   0.589520E+02
  1486   0.708982E+03   0.966993E+01  -0.362317E+01   0.939120E+05   0.586712E+02
  1487   0.706268E+03   0.972608E+01  -0.304939E+01   0.937668E+05   0.583491E+02
  1488   0.703539E+03   0.978593E+01  -0.248374E+01   0.936218E+05   0.579848E+02
  1489   0.700748E+03   0.984875E+01  -0.192660E+01   0.934771E+05   0.575775E+02
  1490   0.697934E+03   0.991306E+01  -0.137794E+01   0.933327E+05   0.571264E+02
  1491   0.695089E+03   0.998034E+01  -0.838092E+00   0.931885E+05   0.566307E+02
  1492   0.692220E+03   0.100506E+02  -0.307075E+00   0.930446E+05   0.560895E+02
  1493   0.689312E+03   0.101224E+02   0.214858E+00   0.929009E+05   0.555021E+02
  1494   0.686373E+03   0.101971E+02   0.727587E+00   0.927575E+05   0.548677E+02
  1495   0.683410E+03   0.102748E+02   0.123099E+01   0.926144E+05   0.541853E+02
  1496   0.680415E+03   0.103548E+02   0.172498E+01   0.924715E+05   0.534543E+02
  1497   0.677389E+03   0.104363E+02   0.220934E+01   0.923289E+05   0.526738E+02
  1498   0.674346E+03   0.105209E+02   0.268393E+01   0.921865E+05   0.518429E+02
  1499   0.671271E+03   0.106069E+02   0.314873E+01   0.920444E+05   0.509609E+02
  1500   0.668171E+03   0.106959E+02   0.360353E+01   0.919026E+05   0.500270E+02
  1501   0.665047E+03   0.107865E+02   0.404840E+01   0.917610E+05   0.490409E+02
  1502   0.661899E+03   0.108794E+02   0.448280E+01   0.916196E+05   0.480050E+02
  1503   0.658733E+03   0.109745E+02   0.490687E+01   0.914785E+05   0.469221E+02
  1504   0.655543E+03   0.110712E+02   0.532068E+01   0.913377E+05   0.457953E+02
  1505   0.652329E+03   0.111701E+02   0.572383E+01   0.911971E+05   0.446273E+02
  1506   0.649097E+03   0.112706E+02   0.611638E+01   0.910568E+05   0.434212E+02
  1507   0.645848E+03   0.113734E+02   0.649826E+01   0.909167E+05   0.421799E+02
  1508   0.642582E+03   0.114778E+02   0.686907E+01   0.907769E+05   0.409062E+02
  1509   0.639291E+03   0.115829E+02   0.722895E+01   0.906373E+05   0.396031E+02
  1510   0.635998E+03   0.116911E+02   0.757758E+01   0.904980E+05   0.382735E+02
  1511   0.632673E+03   0.118001E+02   0.791570E+01   0.903589E+05   0.369203E+02
  1512   0.629338E+03   0.119107E+02   0.824107E+01   0.902201E+05   0.355464E+02
  1513   0.625985E+03   0.120228E+02   0.855664E+01   0.900815E+05   0.341549E+02
  1514   0.622630E+03   0.121373E+02   0.886017E+01   0.899432E+05   0.327485E+02
  1515   0.619280E+03   0.122526E+02   0.915313E+01   0.898051E+05   0.313302E+02
  1516   0.615898E+03   0.123687E+02   0.943328E+01   0.896672E+05   0.299029E+02
  1517   0.612514E+03   0.124863E+02   0.970284E+01   0.895296E+05   0.284695E+02
  1518   0.609119E+03   0.126056E+02   0.996178E+01   0.893923E+05   0.270330E+02
  1519   0.605714E+03   0.127249E+02   0.102071E+02   0.892552E+05   0.255963E+02
  1520   0.602314E+03   0.128459E+02   0.104418E+02   0.891184E+05   0.241622E+02
  1521   0.598897E+03   0.129684E+02   0.106652E+02   0.889817E+05   0.227338E+02
  1522   0.595470E+03   0.130910E+02   0.108763E+02   0.888454E+05   0.213139E+02
  1523   0.592047E+03   0.132145E+02   0.110761E+02   0.887093E+05   0.199054E+02
  1524   0.588614E+03   0.133395E+02   0.112637E+02   0.885734E+05   0.185113E+02
  1525   0.585179E+03   0.134655E+02   0.114398E+02   0.884377E+05   0.171345E+02
  1526   0.581748E+03   0.135915E+02   0.116045E+02   0.883023E+05   0.157779E+02
  1527   0.578315E+03   0.137176E+02   0.117562E+02   0.881672E+05   0.144444E+02
  1528   0.574878E+03   0.138454E+02   0.118971E+02   0.880323E+05   0.131369E+02
  1529   0.571447E+03   0.139733E+02   0.120266E+02   0.878976E+05   0.118584E+02
  1530   0.568020E+03   0.141013E+02   0.121438E+02   0.877632E+05   0.106118E+02
  1531   0.564590E+03   0.142301E+02   0.122487E+02   0.876290E+05   0.939994E+01
  1532   0.561172E+03   0.143599E+02   0.123428E+02   0.874950E+05   0.822582E+01
  1533   0.557752E+03   0.144890E+02   0.124261E+02   0.873613E+05   0.709232E+01
  1534   0.554343E+03   0.146190E+02   0.124956E+02   0.872278E+05   0.600237E+01
  1535   0.550939E+03   0.147492E+02   0.125550E+02   0.870946E+05   0.495889E+01
  1536   0.547539E+03   0.148787E+02   0.126021E+02   0.869616E+05   0.396480E+01
  1537   0.544159E+03   0.150091E+02   0.126376E+02   0.868288E+05   0.302301E+01
  1538   0.540791E+03   0.151397E+02   0.126621E+02   0.866963E+05   0.213644E+01
  1539   0.537397E+03   0.152690E+02   0.126751E+02   0.865640E+05   0.130802E+01
  1540   0.534037E+03   0.153983E+02   0.126771E+02   0.864319E+05   0.540649E+00
  1541   0.530690E+03   0.155286E+02   0.126667E+02   0.863001E+05  -0.162740E+00
  1542   0.527354E+03   0.156583E+02   0.126461E+02   0.861685E+05  -0.799231E+00
  1543   0.524022E+03   0.157867E+02   0.126131E+02   0.860371E+05  -0.136591E+01
  1544   0.520710E+03   0.159160E+02   0.125699E+02   0.859060E+05  -0.185985E+01
  1545   0.517416E+03   0.160440E+02   0.125156E+02   0.857751E+05  -0.227814E+01
  1546   0.514127E+03   0.161714E+02   0.124497E+02   0.856444E+05  -0.261786E+01
  1547   0.510858E+03   0.162989E+02   0.123735E+02   0.855140E+05  -0.287609E+01
  1548   0.507614E+03   0.164259E+02   0.122862E+02   0.853838E+05  -0.304991E+01
  1549   0.504383E+03   0.165516E+02   0.121887E+02   0.852538E+05  -0.313640E+01
  1550   0.501177E+03   0.166767E+02   0.120801E+02   0.851241E+05  -0.313265E+01
  1551   0.497976E+03   0.168013E+02   0.119605E+02   0.849946E+05  -0.303692E+01
  1552   0.494809E+03   0.169246E+02   0.118313E+02   0.848653E+05  -0.285215E+01
  1553   0.491654E+03   0.170480E+02   0.116924E+02   0.847362E+05  -0.258251E+01
  1554   0.488525E+03   0.171709E+02   0.115425E+02   0.846074E+05  -0.223212E+01
  1555   0.485408E+03   0.172917E+02   0.113829E+02   0.844788E+05  -0.180513E+01
  1556   0.482325E+03   0.174112E+02   0.112130E+02   0.843504E+05  -0.130568E+01
  1557   0.479262E+03   0.175302E+02   0.110334E+02   0.842222E+05  -0.737905E+00
  1558   0.476225E+03   0.176486E+02   0.108449E+02   0.840943E+05  -0.105946E+00
  1559   0.473222E+03   0.177641E+02   0.106460E+02   0.839666E+05   0.586055E+00
  1560   0.470239E+03   0.178799E+02   0.104374E+02   0.838391E+05   0.133396E+01
  1561   0.467260E+03   0.179936E+02   0.102198E+02   0.837119E+05   0.213363E+01
  1562   0.464308E+03   0.181068E+02   0.999253E+01   0.835848E+05   0.298091E+01
  1563   0.461390E+03   0.182178E+02   0.975701E+01   0.834580E+05   0.387168E+01
  1564   0.458507E+03   0.183283E+02   0.951248E+01   0.833314E+05   0.480180E+01
  1565   0.455658E+03   0.184361E+02   0.925896E+01   0.832051E+05   0.576711E+01
  1566   0.452829E+03   0.185432E+02   0.899789E+01   0.830789E+05   0.676349E+01
  1567   0.450019E+03   0.186468E+02   0.872705E+01   0.829530E+05   0.778678E+01
  1568   0.447244E+03   0.187513E+02   0.844850E+01   0.828273E+05   0.883286E+01
  1569   0.444511E+03   0.188530E+02   0.816178E+01   0.827018E+05   0.989758E+01
  1570   0.441806E+03   0.189541E+02   0.786726E+01   0.825766E+05   0.109768E+02
  1571   0.439134E+03   0.190546E+02   0.756551E+01   0.824515E+05   0.120664E+02
  1572   0.436483E+03   0.191509E+02   0.725533E+01   0.823267E+05   0.131622E+02
  1573   0.433866E+03   0.192466E+02   0.693790E+01   0.822021E+05   0.142601E+02
  1574   0.431299E+03   0.193394E+02   0.661312E+01   0.820777E+05   0.153559E+02
  1575   0.428752E+03   0.194317E+02   0.628130E+01   0.819536E+05   0.164455E+02
  1576   0.426239E+03   0.195197E+02   0.594248E+01   0.818296E+05   0.175248E+02
  1577   0.423762E+03   0.196071E+02   0.559689E+01   0.817059E+05   0.185896E+02
  1578   0.421319E+03   0.196924E+02   0.524479E+01   0.815824E+05   0.196358E+02
  1579   0.418919E+03   0.197749E+02   0.488626E+01   0.814591E+05   0.206592E+02
  1580   0.416539E+03   0.198569E+02   0.452150E+01   0.813360E+05   0.216558E+02
  1581   0.414194E+03   0.199360E+02   0.415073E+01   0.812131E+05   0.226213E+02
  1582   0.411899E+03   0.200130E+02   0.377408E+01   0.810905E+05   0.235516E+02
  1583   0.409624E+03   0.200865E+02   0.339176E+01   0.809680E+05   0.244426E+02
  1584   0.407399E+03   0.201594E+02   0.300383E+01   0.808458E+05   0.252901E+02
  1585   0.405194E+03   0.202303E+02   0.261065E+01   0.807238E+05   0.260900E+02
  1586   0.403039E+03   0.202975E+02   0.221240E+01   0.806020E+05   0.268382E+02
  1587   0.400920E+03   0.203635E+02   0.180901E+01   0.804804E+05   0.275305E+02
  1588   0.398843E+03   0.204266E+02   0.140085E+01   0.803591E+05   0.281628E+02
  1589   0.396794E+03   0.204876E+02   0.988139E+00   0.802379E+05   0.287309E+02
  1590   0.394781E+03   0.205458E+02   0.571038E+00   0.801170E+05   0.292307E+02
  1591   0.392818E+03   0.206019E+02   0.149749E+00   0.799962E+05   0.296581E+02
  1592   0.390882E+03   0.206560E+02  -0.275464E+00   0.798757E+05   0.300089E+02
  1593   0.388990E+03   0.207072E+02  -0.704688E+00   0.797554E+05   0.302790E+02
  1594   0.387126E+03   0.207564E+02  -0.113749E+01   0.796353E+05   0.304642E+02
  1595   0.385312E+03   0.208034E+02  -0.157351E+01   0.795154E+05   0.305604E+02
  1596   0.383541E+03   0.208469E+02  -0.201284E+01   0.793957E+05   0.305635E+02
  1597   0.381798E+03   0.208883E+02  -0.245519E+01   0.792762E+05   0.304693E+02
  1598   0.380098E+03   0.209269E+02  -0.290021E+01   0.791569E+05   0.302737E+02
  1599   0.378434E+03   0.209634E+02  -0.334797E+01   0.790379E+05   0.299725E+02
  1600   0.376813E+03   0.209978E+02  -0.379820E+01   0.789190E+05   0.295616E+02
  1601   0.375228E+03   0.210294E+02  -0.425061E+01   0.788003E+05   0.290383E+02
  1602   0.373671E+03   0.210574E+02  -0.470497E+01   0.786819E+05   0.284059E+02
  1603   0.372173E+03   0.210833E+02  -0.516144E+01   0.785637E+05   0.276690E+02
  1604   0.370702E+03   0.211063E+02  -0.561988E+01   0.784456E+05   0.268322E+02
  1605   0.369276E+03   0.211273E+02  -0.607900E+01   0.783278E+05   0.259003E+02
  1606   0.367885E+03   0.211454E+02  -0.654016E+01   0.782102E+05   0.248780E+02
  1607   0.366530E+03   0.211614E+02  -0.700261E+01   0.780927E+05   0.237698E+02
  1608   0.365211E+03   0.211753E+02  -0.746487E+01   0.779755E+05   0.225805E+02
  1609   0.363944E+03   0.211848E+02  -0.792842E+01   0.778585E+05   0.213148E+02
  1610   0.362712E+03   0.211923E+02  -0.839252E+01   0.777417E+05   0.199773E+02
  1611   0.361510E+03   0.211976E+02  -0.885642E+01   0.776251E+05   0.185727E+02
  1612   0.360358E+03   0.211993E+02  -0.932087E+01   0.775087E+05   0.171057E+02
  1613   0.359228E+03   0.211988E+02  -0.978513E+01   0.773925E+05   0.155809E+02
  1614   0.358149E+03   0.211963E+02  -0.102492E+02   0.772765E+05   0.140031E+02
  1615   0.357107E+03   0.211908E+02  -0.107123E+02   0.771607E+05   0.123768E+02
  1616   0.356094E+03   0.211825E+02  -0.111745E+02   0.770450E+05   0.107069E+02
  1617   0.355124E+03   0.211721E+02  -0.116358E+02   0.769296E+05   0.899786E+01
  1618   0.354192E+03   0.211587E+02  -0.120961E+02   0.768144E+05   0.725446E+01
  1619   0.353281E+03   0.211425E+02  -0.125555E+02   0.766994E+05   0.548137E+01
  1620   0.352429E+03   0.211241E+02  -0.130132E+02   0.765846E+05   0.368324E+01
  1621   0.351606E+03   0.211021E+02  -0.134693E+02   0.764700E+05   0.186476E+01
  1622   0.350820E+03   0.210787E+02  -0.139236E+02   0.763556E+05   0.306052E-01
  1623   0.350064E+03   0.210523E+02  -0.143763E+02   0.762414E+05  -0.181456E+01
  1624   0.349351E+03   0.210238E+02  -0.148258E+02   0.761274E+05  -0.366605E+01
  1625   0.348676E+03   0.209917E+02  -0.152737E+02   0.760136E+05  -0.551919E+01
  1626   0.348030E+03   0.209581E+02  -0.157191E+02   0.758999E+05  -0.736932E+01
  1627   0.347414E+03   0.209208E+02  -0.161614E+02   0.757865E+05  -0.921176E+01
  1628   0.346835E+03   0.208822E+02  -0.166012E+02   0.756733E+05  -0.110418E+02
  1629   0.346294E+03   0.208406E+02  -0.170372E+02   0.755603E+05  -0.128548E+02
  1630   0.345789E+03   0.207968E+02  -0.174707E+02   0.754474E+05  -0.146462E+02
  1631   0.345299E+03   0.207501E+02  -0.179003E+02   0.753348E+05  -0.164111E+02
  1632   0.344861E+03   0.207005E+02  -0.183268E+02   0.752223E+05  -0.181449E+02
  1633   0.344454E+03   0.206494E+02  -0.187494E+02   0.751101E+05  -0.198430E+02
  1634   0.344091E+03   0.205953E+02  -0.191681E+02   0.749980E+05  -0.215007E+02
  1635   0.343743E+03   0.205399E+02  -0.195828E+02   0.748861E+05  -0.231133E+02
  1636   0.343433E+03   0.204799E+02  -0.199929E+02   0.747745E+05  -0.246762E+02
  1637   0.343152E+03   0.204193E+02  -0.203999E+02   0.746630E+05  -0.261846E+02
  1638   0.342895E+03   0.203565E+02  -0.208015E+02   0.745517E+05  -0.276339E+02
  1639   0.342682E+03   0.202907E+02  -0.211984E+02   0.744406E+05  -0.290194E+02
  1640   0.342493E+03   0.202227E+02  -0.215915E+02   0.743297E+05  -0.303364E+02
  1641   0.342326E+03   0.201524E+02  -0.219791E+02   0.742190E+05  -0.315803E+02
  1642   0.342197E+03   0.200800E+02  -0.223606E+02   0.741084E+05  -0.327464E+02
  1643   0.342091E+03   0.200068E+02  -0.227382E+02   0.739981E+05  -0.338301E+02
  1644   0.342008E+03   0.199291E+02  -0.231120E+02   0.738880E+05  -0.348265E+02
  1645   0.341955E+03   0.198500E+02  -0.234788E+02   0.737780E+05  -0.357311E+02
  1646   0.341926E+03   0.197694E+02  -0.238403E+02   0.736682E+05  -0.365393E+02
  1647   0.341934E+03   0.196865E+02  -0.241949E+02   0.735587E+05  -0.372462E+02
  1648   0.341966E+03   0.196014E+02  -0.245456E+02   0.734493E+05  -0.378473E+02
  1649   0.342021E+03   0.195148E+02  -0.248902E+02   0.733401E+05  -0.383378E+02
  1650   0.342099E+03   0.194252E+02  -0.252279E+02   0.732310E+05  -0.387131E+02
